id,word,dialect,definitionEnglish,definitionNative,pos,domain,subdomain,exampleSentence1,exampleSentence1English,exampleSentence2,exampleSentence2English,additionalSentences,relatedWords,nounClass,verbExtensions,tamMarkers,register,audience,sourceType,provenance,copyright,dateCreated,createdBy
2c8zjbys7,OMUKAZI NAIBA TIBASARANA MUKAGO,Mixed,wife and husband shouldn't go into blood Pact.,omusaija nomukazi tibasemeriire kurahirrangana ngu tibaligobeza ngana.,V,,,"Omukazi n'omusaija banywani, baitu nikisoboka omu hali bo okusobeza mutahiwe.",,Omukazi aswerwa oruganda nahabweki nikisoboka kutungamu omunywani.,"In Tooro and Bunyoro a woman is married in the Clan, therefore she may be tempted  to have one of them as a friend. ",[],EMIZIZO,,[],[],general,general,original_composition,,Project_License,2026-02-21 17:55:49.3+00,ruom6sfi4
2ca4g73pk,Abatabe,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
2cxi9ljty,Kudogoma,Mixed,To humble,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:20:46.653+00,1lzzop9e4
2ddb33cn1,Eziigati,Mixed,compound,,N,EDU,,Ezigati mugisingorre kandi mugisemeze.,Sweep the compound and clean it.,Ezigati ikara nezoka kurungi.,Always keep the compound clean.,[],"ekizigati, ekiteme",,[],[],general,general,original_composition,,Project_License,2026-02-19 12:09:52.448+00,wmqgng8ap
2dup2fy62,Amakoorro,Mixed,industries,"Ekikaaro nambere bakorra ebintu ebihyaka nibakozesa, nibabiiha mubintu ebitalibimu.",N,ENV,,Amakoorro gakozesa ebyooma ebyamaani.,Factories use very strong machines.,Ekyoma kya Hima kikora nikireeta omwiika mwingi.,Hima cement industry releases a lot of smoke when in operation.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 15:28:51.492+00,z7cmq5grs
2f8e1kl9s,Kwekulingura,Mixed,Rolling,kweburungura,V,NAR,NAR-FOL,Habwaki nayekulingura ali kurungi?,why is he rolling is he fine?,muhara wange ekiro narara nayekulingura mukutabu.,"my daughter at night keeps rolling in the bed. ",[],kulingura,,"[""V-PASS""]",[],general,general,original_composition,,Project_License,2026-02-17 20:57:33.467+00,7ldvwi8jh
2g6ronlfu,kuseserra amaizi,Mixed,Irrigation,kufuukirra,V,AGR,,Kuseserra amaizi kikozesibwa muno omu busunii bwa omusana.,Irrigation is used during dry season.,Kufuhiirra emisiri kiko nyera ebirimwa kutunga amaizi.,Irrigation helps crops to get enough water.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 15:50:04.785+00,wmqgng8ap
2gp6i6xjd,Naliisa,Mixed,practices animal husbandry,,V,AGR,,Omwana omwojo naliisa nte.,The boy is grazing cows.,Omusaija naliisa empunu.,The is looking after pigs.,[],nalima.,,[],[],general,general,original_composition,,Project_License,2026-02-19 16:17:39.054+00,wmqgng8ap
2gurmznel,OMUKAMA TARAMUKYA,Mixed,"The King does not greet People ",Omukama taramukya.,V,,,Omukama taramukya  habwokuba abantu bamuramya.,The King  does not greet because he expects praises from the people.,Omukama aramukibwa Engundu Zoona OKAALI.,The King's Praise is ENGUNDU ZOONA OKAALI,[],"EMIRWA, EMIGENZO",,[],[],general,general,original_composition,,Project_License,2026-02-21 09:30:21.943+00,ruom6sfi4
2gwthjqwk,Kuseka,Rutooro,"Laughing ",Kukwekwemuka,V,NAR,NAR-CHI,Abaana bakaseka eseko habwokuba omuzaire akaba nabahambya kubateera yagwa.,"Children were laughing that their parent  was running to beat them felt down. ",kuseka kamuseke baana bange baitu omuntu mukuru tibamusekereza.,"much as your laughing but your not supposed to lough at an old person.  ",[],"sekaka, teerarukara.",,[],[],general,general,original_composition,,Project_License,2026-02-17 20:34:52.845+00,7ldvwi8jh
2hxsu6qut,Abanyakyozi,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
2kqr84uce,MUHABUZI,Mixed,,,V,,,,,,,[],MWOYO ARUKWERA,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:39:13.543+00,ruom6sfi4
2l9ny5baa,Kunyegerra,Rutooro,"To accuse ",Kujunaana,N,NAR,,"Nkunyegerire,  oine omusango.","You have a case, i have accused you.",Oije tugende mwomuramuzi tutongane.,Let us go to the magistrate  for hearing.,[],"Nyegerra, Njunaana",,[],[],general,general,original_composition,,Project_License,2026-02-19 17:39:48.775+00,7ldvwi8jh
2mbt7h1gv,Kwekambisa,Mixed,To encourage,,V,EDU,,Abasomesa bekambisa abaana.,Teachers keep encouraging pupils.,Omwana omwekambise atagarukirra.,Encourage the child not to give up.,[],"welcome, attract, persuade",,[],[],general,general,original_composition,,Project_License,2026-02-19 09:41:24.127+00,wmqgng8ap
2ozqa3g69,Kuherengya,Rutooro,Singing with atraditiconal tone.,Kuzina niraka eryenzarwa,V,,,"Arukutwengekeerra,naherengya iraka lyenzaarwa.",The soloist led the song with atraditional tone.,Iraka lyokuherengya lisemeza ebizina byenzaarwa.,"The traditional tone made the song very authentic. ",[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 17:05:21.209+00,z7cmq5grs
2s1i2r09m,Abagondi,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
2u7dlnazj,Abatwa,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
2vsb95rlq,"KIHONGWA,",Mixed,,,ADJ,,,,,,,[],"YESU,",,[],[],general,general,original_composition,,Project_License,2026-02-23 09:35:44.376+00,ruom6sfi4
2ya8a7c48,Ebisunsa,Mixed,,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:33:41.492+00,7ldvwi8jh
2ym9mxsra,Muhulizi,Mixed,"Obedient ",,N,EDU,,Mwojo muhulizi.,He is an obedient boy.,Abaana ba Tomasi bahulizi.,Thomas's children are obedient.,[],"tali mujeemu(not disobedient), omwana muhulizi(obedient child).",,[],[],general,general,original_composition,,Project_License,2026-02-18 10:19:23.757+00,wmqgng8ap
311zp8ekt,Hamulyango,Mixed,Siting room,Ekisika ky`okwekaramu,N,DLY,,Baikarire hamulyango,they are seated in the siting room,Tugenda hamulyango,lets move to the siting room,[],Ekikalizo(siting place for many people),,[],[],general,general,original_composition,,Project_License,2026-02-16 14:45:45.77+00,xv6uqkb9l
335ri2wiw,Owanyinanyowe,Mixed,my maternal brother/ sister,mugeziwange.,N,NAR,NAR-PER,Owamau habwaki okyabyamire? tokimanyire tusemerire kugenda kusaba.,my sister why are you sleeping right now? don't you know we supposed to go for prayers.,"mwanamau ebintu nyowe kabinsobiire, omale oijeyo turole muka.","my brother am totally confused ,you will pass by home we see.",[],"owamau,",,[],[],literary,general,original_composition,,Project_License,2026-02-19 18:59:15.505+00,7ldvwi8jh
349d9arvi,"MUTIMA,",Mixed,,,ADJ,SPR,,,,,,[],"RUHANGA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 09:05:39.638+00,ruom6sfi4
34a59wbqb,Enanga,Mixed,Basongora Love Hamitic song(songs sang by women in praise of men),ebizina byengozi (bizinwa abakazi bonka nibahaisaniriza abagonzibwa baabo.,N,ART,,Abahumakati ba busongora bamanyire kuteera enanga yemigoye kurungi.,The female Hamites of Busongora sing accompanied enanga with a harp.,Enanga y'emigoye kidongo ekirukuteerwa abakazi bonka.," The harp is an instrument played by women only.",[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 11:57:38.84+00,z7cmq5grs
3761td06g,Amagita gente,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:16:59.108+00,7ldvwi8jh
386j2f4nd,Kutabangura itaka,Mixed,land pollution,Kusisiskara kw'itaka okurumu rwooya orubi n'emiika emibi.,V,ENV,,Kunaga ebisasiro hokasangire nikisiisa itaka muno.,Improper waste disposal can cause damage to our land.,Obuvera nebindi ebita rukujunda bisisire muno itaka lyaitu.,Plastic papers and materials whish can not rote have caused damage to our land.,[],kusiisa (spoil),,[],[],general,general,original_composition,,Project_License,2026-02-23 04:28:41.689+00,z7cmq5grs
3aqmc5t5k,Ebirungi,Rutooro,"Beauties ",,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 09:14:57.364+00,7ldvwi8jh
3c2fvbdhp,Endwaire,Mixed,,,N,,,Ebisoro byomumaka bigira endwaire nyingi,Domestic animals have many diseases.,Abafumu bebisoro nubo babijanjaba .,Domestic animals are treated by animal doctors.,[],enfu,,[],[],general,general,original_composition,,Project_License,2026-02-21 16:23:47.182+00,wmqgng8ap
3cg1tdb6f,Akazigizigi,Mixed,climax(time for climax of the dance where dancers display all techniques),Esaaha yomuzini kwoleka abantu obukugubwe mukucekeca.,N,ART,,"Esaaha obuyali ehikire, abasaija bayoleka obukugubwabu mukizina.","When nearing the dance climax men displayed their skills. ",Amazina agatayole akaire kakazigizgi tigasemeza abantu.,A dance without a climax does not look entertaining.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 06:30:04.971+00,z7cmq5grs
3cql9caj7,burwaire,Mixed,sickness,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:47:57.564+00,1lzzop9e4
3dwj14zsn,Okulima,Mixed,farming,,V,AGR,,Omusaija nalima.,The man is digging.,Uganda nsi yabalimi.,Uganda is a country of farmers.,[],kuliisa,,[],[],general,general,original_composition,,Project_License,2026-02-19 15:33:17.798+00,wmqgng8ap
3euwztitc,"KWIBIKA,",Mixed,,,V,SPR,,,,,,[],"AMAIZI, YESU, KUBATIZIBWA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 09:59:36.266+00,ruom6sfi4
3f3jxa9hd,MUsuuga,Mixed,"Head of Royal Clan ",Mukuru wa Babiito,N,,,Musuuga wa Tooro akomwa Omukama,The head of the Royal Clan is appointed by the King,Musuuga nuwe agaba abaBiitokati mubuswezi,The head of the Babiito Clan is responsible for marriage of the Princesses,[],"Mubiito, Musaija, Mwebembezi ",1,[],[],general,general,original_composition,,Project_License,2026-02-16 11:36:56.987+00,ruom6sfi4
3fptva3ng,Kucwamu,Mixed,to decide,kukora encwamu,V,DLY,,Ncwiremu kukenda.,I have decided to go.,Iwe ocwiremuki?,What have u decided?,[],kusaramu(determining),,[],[],general,general,original_composition,,Project_License,2026-02-22 12:39:33.082+00,1lzzop9e4
3gbouxo73,kukora,Mixed,working,kufuba,N,NAR,NAR-FOL,otahwa amaani genda mumaiso nokora.,"never give up continue working. ",tugende tukole obwire bwahwayo.,"we go and work, time is not there.",[],"kora,fuba",17,[],[],formal,general,original_composition,,Project_License,2026-02-17 21:13:25.429+00,7ldvwi8jh
3hz7irb38,obutahurra,Mixed,confusion,obugunisiriza,N,NAR,,kutahuliriza omuntu ekyakugamba kibi muno.,its very bud not listening what someone says.,hurra aheeru enjura neegwa.,listen outside its raining.,[],kutahuliriza,17,[],[],general,general,original_composition,,Project_License,2026-02-17 21:23:31.762+00,7ldvwi8jh
3iza4tn8o,Kulengara,Mixed,To glance,kurorra hara,V,DLY,,Alengireyo dimu yamanya hsroho ekisobere.,With one glance he knew something was wrong.,Amunagire eriso lihoire akyali hara.,She shot him a sharp look of surprise.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 11:44:37.565+00,1lzzop9e4
3j265wjaq,Obulaaya,Mixed,"Irish potatoes ",obutakuli,N,CUL,CUL-FOO,Obulaya bwanguha kuhya.,"The Irish potatoes are easy to cook. ",Obutakuli bunura kandi bwomugaso habaana.,The small potatoes are sweet and nutritious  to the children.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 10:35:10.781+00,7ldvwi8jh
3jklrzith,OKUHUMBUKA,Mixed,,,N,SPR,,,,,,[],"Kwomeera, kugarukaho,",,[],[],general,general,original_composition,,Project_License,2026-02-24 07:20:09.28+00,ruom6sfi4
3jz3mklbw,Obutini,Mixed,unconfident,kwetinirra,V,DLY,,Abo batini muno.,Those people are ever scared.,Baijwire obutini bwinji.,They are very fearful.,[],kugarukirra,,[],[],general,general,original_composition,,Project_License,2026-02-21 20:18:33.105+00,1lzzop9e4
3kyj6ewxy,KWEKAMBA,Mixed,To Put in much effort,Kutamu amaani,V,SPR,,,,,,[]," Amaani, ",,[],[],general,general,original_composition,,Project_License,2026-02-23 17:39:59.998+00,ruom6sfi4
3lz0nbc1e,Ebizina Byenganokyo,Mixed,Story Songs,Ebizina hagati yenganokyo,N,ART,,Oruganikyo ndwetegeriize habwokuba nekizina kyaarwe kizoboroire,The message in the story was well understood because the story's song supported it.,Ekizina Kyoruganikyo ruli kitwegeseze muno,The story song was very educational.,[],Ebizina(Songs) Ekizina(Song),,[],[],general,general,original_composition,,Project_License,2026-02-22 15:43:19.983+00,z7cmq5grs
3mami9zuu,Omusezi,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 07:13:36.826+00,7ldvwi8jh
3nxue7xms,Obusiri,Mixed,flower beds,,N,EDU,,Obusiri bwebyakyo busemeza amaiso.,Flower bed make eyes pleasant.,,,[],"kwaka, enyunyuzi, amajorobero, kwengengeta",,[],[],general,general,original_composition,,Project_License,2026-02-19 12:15:21.309+00,wmqgng8ap
3obctnrcn,Empango,Mixed,Royal Drum,Engoma y'Omukama,N,,,ENGOMA y'Obukama bwa Tooro eyetwa  Butwarane,The Royal Drum of Tooro is called Butwarane,ENGOOMA ezAbacwezi basigire nizo Kajumba na Nyalebe,The Royal Drum left behind by Bacwezi are Kajumba and Nyalebe,[],"Engaija, Entimbo, Embutu",,[],[],general,general,original_composition,,Project_License,2026-02-18 01:38:36.835+00,ruom6sfi4
3p1gwj10v,Obuzalirwana,Mixed,Culture,"Engeso, Emirimo, orulimi n'enyikiriza eby'obwijukurraine ",N,,,Okuramukyangana empaako  obu BUZALIRWANA bwa Babanyoro na Batooro.,The Culture of  Banyoro Batooro is  greeting each other with Pete names,Abasaija nabakazi kuterezangana amaju  obu Buzalirwana bwa Tooro.,"Men and women to kneel in respect for each other, is  a Culture of Tooro.",[],"Ebyobuzalirwana, ebyobwijukurraine, Ebyobuhangwa, ",,[],[],general,general,original_composition,,Project_License,2026-02-18 06:06:26.276+00,ruom6sfi4
3p76dj753,Orugo,Mixed,A fence (a fence is a barrier made to provide security.),orukiingyo kukingiraa entahirizi,N,DLY,,nyombekere orugo rwamaani kulinda eka yange.,I have built a strong fence to protect my home.,orugo rwemiti rwetoroire enju habwobulizi bw'eka.,the wood fence is strong enough for privacy.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 20:01:31.823+00,1lzzop9e4
3rf2i3voj,AHANGA,Mixed,,,ADJ,SPR,,,,,,[],"RUHANGWA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 08:15:31.37+00,ruom6sfi4
3s04t0cqe,Bakatema,Mixed,they cleared,,V,AGR,,Bakatema ekiteme kikoto.,They cleared a large apiece of land.,Bakatema nobugara.,They were lazy when clearing.,[],"small area, large area.",,[],[],general,general,original_composition,,Project_License,2026-02-19 17:16:28.69+00,wmqgng8ap
3sd1m9u35,OKWOHEBWA,Mixed,,,V,SPR,,,,,,[],"Okwohya, Okulengwa, Sitaani,",,[],[],general,general,original_composition,,Project_License,2026-02-24 07:29:48.306+00,ruom6sfi4
3se6s0w2p,KUKYANGANUKA,Mixed,,,ADJ,,,,,,,[],"kukya,kusemererwa,",,[],[],general,general,original_composition,,Project_License,2026-02-24 07:42:06.222+00,ruom6sfi4
3sz46wror,Nyaliriire,Rutooro,Laying/Lining,kubanzayo,V,DLY,,Muhogo eyaliriire kalifuuha rundi esojo nenura muno.,The lined cassava with lemon grass is very sweet.,twalirre muhogo omukinaga.,let  us lay the cassava in the cooking pot.,[],kwalirra,,[],[],general,general,original_composition,,Project_License,2026-02-21 09:26:22.089+00,7ldvwi8jh
3u1j0cxmj,Obuheke,Mixed,squeezed millet seeds,,N,AGR,,Abaisihi niba futana obuheke.,The girls chewing millet grains.,Obuhe tibibilwa boojo.,Boys do not chew millet seeds.,[],seeds,,[],[],general,general,original_composition,,Project_License,2026-02-19 20:44:47.011+00,wmqgng8ap
3u5tzcusk,Enduuru,Mixed,An Alarm in asong to mark a happy climax,"Abasaija bateera enduuru kwoleka ekikorwa kyobusinguzi mu kizina ",V,ART,,"Bakazi bateera emizira,abasaija bateera enduuru",uluiation are played by women while men sound alarms,,,[],"Eduuru,Emizira",,[],[],general,general,original_composition,,Project_License,2026-02-22 14:56:16.898+00,z7cmq5grs
3uppood1h,Orubengo,Mixed,"grinding stone ",,N,AGR,,Orubengo baseraho oburo.,The grinding stone is used to crash millet.,"Kusa ha rubengo mulimu gwa bakazi. ",Grinding stone is used by women.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 21:25:10.272+00,wmqgng8ap
3vslshps3,Obwomezi n'emibazi,Mixed,,,N,HLT,,"Ebikora bya karitunsi bikyari biito obingaita naiiju ryo mukyoota, n'omara nobitamu amazi, nomara nobikamura, nomara nobisengaija, nomara nonywa ensande yabyo bitaba enkororo.","Young leaves of eucalyptus tree, mixed with ash and water, then you squeeze it, then you filter it, after you drink it's results from it, it heals cough.","Ebkora bw'ekibirizi, okigaita n'amazi, nomara nobikamura, nomara nobisengaija, nomara nonywa ensande yabyo, bitaba omuswija.","Leaves of bitter leaf, you mix it with water, then you squeeze it, then you you filter it, after you drink it's results, it heals fever.",[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 10:41:53.281+00,nus6yvak7
3vw1ld0z0,Kutaha,Mixed,To Fetch,"Kutaha ",N,DLY,,She has gone to fetch water,Agenzire Kutaha amaizi,"She is fetching fom the pot ",Nataha amaizi mu nsoha,[],Kutahata(Carrying one thing the head and another on the shoulders),,[],[],general,general,original_composition,,Project_License,2026-02-16 12:40:15.27+00,xv6uqkb9l
3xrm8q8gy,"MULIISA,",Mixed,,,N,SPR,,,,,,[],"YESU,",,[],[],general,general,original_composition,,Project_License,2026-02-23 10:11:30.705+00,ruom6sfi4
3xsmpllh0,Kwesiiga,Mixed,"to smear ",kwekuuba,V,NAR,NAR-HIS,"kwekuuba amagita ago goona, kiki ekibaireho?","to smear all that Vaseline , what happened? ",omugole bamusiigire asemiire.,They have smearing the bride looks beautiful.,[],kusigirra,,[],"[""T-FUT-R""]",general,general,original_composition,,Project_License,2026-02-17 21:18:23.712+00,7ldvwi8jh
3y0wdxev4,okukora,Mixed,using effort to do somethings i.e doing regular tasks duties to achieve purpose.,kukozesa amaani nokora omulimo nukwo /oihemu ekigedererwa.,V,DLY,,Asiiba nakora mukatale nukwo asobole kurolerra ekaye .,"He spends his day working at the market to support his family. ",Nibakora namaani nukwo batunge ebyokulya birukumara omuka yabo .,They are working very hard so that they can have enough food at home.,[],kutalibana(laboring),,[],[],general,general,original_composition,,Project_License,2026-02-21 09:26:16.062+00,1lzzop9e4
3zc3110yo,Obuhanda,Mixed,paths,,N,EDU,,Obuhandahanda omu zigati buzoka kubi.,Many paths in the compound spoil its beauty.,Obuhanda bukehyaho kuraiha.,Paths reduce the distance.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 12:33:07.864+00,wmqgng8ap
3zwb1dhud,emyetwalize,Mixed,Behaviour,,N,GOV,,emyetwalize ya Abanyoro yali nungi Omubukama.,The behaviour of chiefs was good in the kingdom.,Abantu nibasemerra kwetwazaaga kurungi.,People ought to behave well.,[],conduct,,[],[],general,general,original_composition,,Project_License,2026-02-22 07:51:58.103+00,wmqgng8ap
